"weekday","hour","useragent","region","city","adexchange","domain","slotid","slotwidth","slotheight","slotvisibility","slotformat","slotprice","creative","keypage","click"
"5","9","windows_ie","308","321","1","trqRTvFoMZl7gspy","mm_11498379_1313069_9360995","300","250","2","1","0","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"2","21","windows_ie","40","47","2","trqRTuMvjTN7X9KbuKz","3808583474","728","90","0","0","148","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"2","18","windows_ie","80","87","3","3FKElpuEMusyJqKbuKz","ALLINONE_F_Width1","1000","90","0","0","70","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"4","16","windows_chrome","55","57","3","5F1RQS9rg5scFsf","News_F_bottom_Width","1000","90","0","0","31","d01411218cc79bc49d2a4078c4093b76","b2e35064f3549d447edbbdfb1f707c8c","0"
"5","22","windows_ie","216","217","2","null","18038456","300","250","2","0","31","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"3","0","windows_ie","201","210","1","DFF4V19RQqsNgMb4uSFK","mm_10839307_2308336_9004871","300","250","2","1","0","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"5","12","windows_chrome","65","66","3","5F1RQS9rg5scFsf","News_Width6","960","90","0","0","50","3d8f1161832704a1a34e1ccdda11a81e","b2e35064f3549d447edbbdfb1f707c8c","0"
"5","18","windows_ie","3","5","1","DFpETuxoGQdcFNKbuKz","mm_10024662_3445902_11178345","336","280","2","1","0","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"6","17","windows_chrome","146","147","1","trqRTummPvas1m58uG","mm_10058411_2865562_9929053","300","250","2","1","0","00fccc64a1ee2809348509b7ac2a97a5","b2e35064f3549d447edbbdfb1f707c8c","0"
"0","8","windows_ie","124","133","2","trqRTJz7P9T4wTKbuKz","2538261867","728","90","2","0","5","59f065a795a663140e36eec106464524","f4a09c06b67d0fcce088ee6e86ca052a","0"
"5","10","windows_ie","27","28","2","trqRTvKaXTKfgg24JKTI","1030498436","250","250","2","0","5","2abc9eaf57d17a96195af3f63c45dc72","bebefa5efe83beee17a3d245e7c5085b","0"
"6","11","windows_ie","3","11","3","3FKElpuEMusyJqKbuKz","ALLINONE_F_Width2","1000","90","0","0","50","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"4","17","windows_ie","1","1","4","8d60dc99642e44599aa3da8c5568476f","9223372032560064730","960","90","FirstView","Na","0","10717","null","0"
"0","13","windows_chrome","40","41","2","trqRTvKaXTKfgg24JKTI","2015392487","200","200","1","0","5","a4f763f78ef3eedfe614263b94a8924e","0f951a030abdaedd733ee8d114ce2944","0"
"6","13","mac_other","146","148","1","DFF4TuN7BuscFsf4JKn","mm_33726324_3429225_11100772","300","250","255","1","0","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"4","3","windows_ie","216","217","2","trqRTuN-XIuc1mKYUV","724981498","200","200","0","0","16","5c4e0bb0db45e2d1b3a14f817196ebd6","d29e59bf0f7f8243858b8183f14d4412","0"
"3","18","windows_chrome","146","148","1","trqRTJB8XN1N1m58uG","mm_11029759_2321526_9427924","300","250","1","1","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"3","18","windows_chrome","146","148","1","trqRTJB8XN1N1m58uG","mm_11029759_2321526_9427924","300","250","1","1","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"1","23","windows_ie","0","0","3","369fbd5dd0636d8b3e8199bf027854b1","discuz_18316225_004","728","90","Na","Na","20","10719","null","0"
"1","22","windows_chrome","1","1","4","dfa08c3925298a22416bb26183e7356a","9223372032561081246","728","90","FirstView","Na","30","10719","null","0"
"6","11","windows_ie","40","42","2","trqRTuMvjTN7X9KbuKz","127598132","728","90","0","0","133","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"5","15","windows_chrome","333","342","3","31xSTvprdN1RFt","Ent_F_Upright","300","250","0","0","50","a499988a822facd86dd0e8e4ffef8532","bebefa5efe83beee17a3d245e7c5085b","0"
"2","15","windows_ie","238","243","4","5c1098417a01f6e6aac8bace9aa41a0b","9223372032560933613","960","90","FirstView","Na","0","10717","null","0"
"2","17","windows_ie","183","196","2","trqRTvTJGTNRDIj_5SqfNX","4190815495","728","90","2","0","5","b90c12ed2bd7950c6027bf9c6937c48a","361e128affece850342293213691a043","0"
"3","23","windows_chrome","308","310","3","31xSTvprdN1RFt","ALLINONE_F_Width2","1000","90","0","0","50","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"2","20","windows_ie","368","369","1","Ddxjqv14dN17","mm_13833818_1957933_9020498","300","250","255","1","0","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"4","9","windows_ie","216","217","1","5OC-q5uvgN171m58uG","mm_10024662_3445902_11178374","336","280","2","1","0","ff5123fb9333ca095034c62fdaaf51aa","361e128affece850342293213691a043","0"
"0","16","windows_ie","80","90","1","eS9jl55xj5scjdm4JFSyo6B_oT1A","mm_10012236_2810451_9855498","300","250","0","1","0","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"2","15","windows_chrome","27","32","2","6719df73b092f3cf8084106111dc1053","2486922289","300","250","OtherView","Na","5","10722","null","0"
"1","23","windows_chrome","65","77","3","31xSTvprdN1RFt","ALLINONE_F_Width2","1000","90","0","0","50","a10c31a8ff5f42930b4c34035e523886","d29e59bf0f7f8243858b8183f14d4412","0"
"6","1","windows_ie","276","285","2","tKFJeunrdNmsXMqs5SqfNX","2247403976","728","90","1","0","5","b90c12ed2bd7950c6027bf9c6937c48a","361e128affece850342293213691a043","0"
"5","18","windows_ie","216","217","3","b65f0a1b32379143518d4d25999d19f3","discuz_1027125_002","960","90","Na","Na","40","7335","null","0"
"6","3","windows_ie","80","81","3","3FF-e59aG5syJqKbuKz","ALLINONE_F_Width1","1000","90","0","0","70","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"4","15","mac_safari","368","369","2","lKSjQS9wXQNYjYB4JKTI","1648874577","300","250","1","0","5","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"1","22","windows_chrome","276","280","1","lKFgqS8RLQN8wTKbuKz","mm_31620773_3028544_11380293","300","250","0","1","0","911b2d84826786018761e8c0b0a3a60c","d29e59bf0f7f8243858b8183f14d4412","0"
"5","0","windows_ie","276","281","3","5F1RQS9rg5scFsf","ALLINONE_F_Width1","1000","90","0","0","70","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"6","11","windows_chrome","216","235","2","13625cb070ffb306b425cd803c4b7ab4","1721165792","300","250","OtherView","Na","148","12622","null","0"
"0","12","windows_ie","275","275","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"0","6","windows_chrome","216","224","1","20fc675468712705dbf5d3eda94126da","mm_10982364_973726_8930541","300","250","FourthView","Na","0","7323","null","0"
"2","9","windows_ie","40","42","3","31xSTvprdN1RFt","ALLINONE_F_Width2","1000","90","0","0","50","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"4","19","windows_ie","216","219","2","trqRTJTRdq1vJNKbuKz","410034906","200","200","2","0","5","23485fcd23122d755d38f8c89d46ca56","7e0e909ea89f707bc20f9585c9072081","0"
"6","18","windows_ie","94","100","1","trqRTummPvas1m58uG","mm_10058411_2865562_9929053","300","250","2","1","0","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"3","0","windows_chrome","216","233","1","5F97t5E0BTK7XhNrUMpENpn","mm_10027070_118039_10308280","160","600","2","1","0","dba9860463419dcd6c1b0152dfe7314c","d29e59bf0f7f8243858b8183f14d4412","0"
"2","9","windows_ie","27","34","4","32ea757af1fb3a299baf03a053c136a5","9223372032561052459","960","90","FirstView","Na","0","10717","null","0"
"4","22","windows_ie","276","277","2","null","3798717662","250","250","2","0","4","2abc9eaf57d17a96195af3f63c45dc72","bebefa5efe83beee17a3d245e7c5085b","0"
"1","18","windows_ie","183","184","4","60536846ca5540ccfeda8f34006b918e","9223372032561052460","300","250","SecondView","Na","0","10722","null","0"
"4","9","windows_chrome","55","60","1","trqRTJnIMTKI1m58uG","mm_29394861_2683020_9680940","950","90","1","1","0","d5cecca9a6cbd7a0a48110f1306b26d1","d29e59bf0f7f8243858b8183f14d4412","0"
"0","11","windows_ie","15","19","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","0cd33fcb336655841d3e1441b915748d","c8758e8658b05bc3a88af7b37bdf0575","0"
"5","22","windows_ie","216","217","4","418c059a4251956d6e65128b1b69822e","9223372032561186737","300","250","SecondView","Na","0","10722","null","0"
"0","13","windows_ie","2","2","2","tKFgquNoMufs3ocs5SqW","1968242584","160","600","2","0","5","6fb071c11134e5078c1184ef1370a110","0f951a030abdaedd733ee8d114ce2944","0"
"2","10","windows_chrome","106","120","4","1164f4caea2d39bc9dcc8dd22bb0e5c8","9223372032560960619","960","90","FirstView","Na","30","10717","null","0"
"5","18","windows_chrome","216","217","3","7ed515fe566938ee6cfbb6ebb7ea4995","Sports_F_Upright","300","250","Na","Na","10","7323","null","0"
"2","16","windows_ie","94","100","2","trqRTuNygI5ogg5A5SqW","1322546385","200","200","1","0","5","23485fcd23122d755d38f8c89d46ca56","7e0e909ea89f707bc20f9585c9072081","0"
"3","0","windows_ie","201","206","2","trqRTJnrP6Bf1m58uG","2846084772","336","280","2","0","5","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"2","15","windows_ie","40","47","3","31xSTvprdN1RFt","ALLINONE_F_Width2","1000","90","0","0","50","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"2","17","windows_ie","40","46","1","trqRTJLrP6js1m58uG","mm_14353398_2041247_11183519","336","280","0","1","0","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"2","11","windows_ie","146","152","2","3K9-txFyQ5scFYq_5SqW","2161173835","300","250","0","0","24","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"0","16","windows_chrome","216","219","1","trqRTummPvas1m58uG","mm_10058411_2865562_9929053","300","250","2","1","0","d881a6c788e76c2c27ed1ef04f119544","d29e59bf0f7f8243858b8183f14d4412","0"
"5","15","windows_ie","146","150","2","trqRTJpIGZk7gspy","4246445061","120","600","0","0","5","87945ed58e806dbdc291b3662f581354","d29e59bf0f7f8243858b8183f14d4412","0"
"1","20","windows_ie","201","213","3","e96dd4d612a79976fd4155437b0be59a","QQlive_SP_dypd_bottom_Width","980","90","Na","Na","0","12632","null","0"
"3","21","windows_ie","146","153","3","5F1RQS9rg5scFsf","ALLINONE_F_Width1","1000","90","0","0","70","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"2","20","windows_chrome","146","149","2","3SKot19RBTKIjmb4JKTIqxM_","2637590024","728","90","0","0","5","7184c9560e68e977187e67e45a4f3198","0f951a030abdaedd733ee8d114ce2944","0"
"3","9","windows_ie","2","2","1","DFpETuxoGQdcFNKbuKz","mm_10024662_3445902_11178345","336","280","2","1","0","f65c8bdb41e9015970bac52baa813239","9be83422522025c09a44593ecd1af8ca","0"
"6","21","windows_ie","374","375","3","31drTvprdN1RFt","ALLINONE_F_Width1","1000","90","0","0","70","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"2","0","windows_chrome","216","217","3","DD1SqS9rg5scFsf","Auto_F_Rectangle","300","250","0","0","50","911b2d84826786018761e8c0b0a3a60c","d29e59bf0f7f8243858b8183f14d4412","0"
"3","3","windows_ie","94","101","2","e3badbf2aa874c8bcb6df69806f05a60","1310664115","728","90","OtherView","Na","5","10719","null","0"
"5","19","windows_firefox","216","219","2","trqRTuN9QNd81m58uMpEN0","3136958348","728","90","2","0","5","b90c12ed2bd7950c6027bf9c6937c48a","361e128affece850342293213691a043","0"
"6","1","windows_ie","94","96","2","trqRTuN-XIuc1mKYUV","4070163948","728","90","2","0","5","4ad7e35171a3d8de73bb862791575f2e","d29e59bf0f7f8243858b8183f14d4412","0"
"5","23","android_safari","276","277",,"null","1","320","50","FirstView","Na","19","12987","null","0"
"4","14","windows_ie","164","172","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","0cd33fcb336655841d3e1441b915748d","c8758e8658b05bc3a88af7b37bdf0575","0"
"4","15","windows_chrome","94","95","2","trqRTJn7O95I1mKYUV","443702222","728","90","2","0","5","59f065a795a663140e36eec106464524","f4a09c06b67d0fcce088ee6e86ca052a","0"
"1","15","windows_ie","15","26","1","DFpETuxoGQdcFNKbuKz","mm_10024662_3445902_11178345","336","280","2","1","0","ff5123fb9333ca095034c62fdaaf51aa","361e128affece850342293213691a043","0"
"5","11","windows_ie","216","222","1","1f0ccf148010fa49de9ddea52db3ebef","mm_32538462_3424141_11252014","300","250","Na","Na","0","7323","null","0"
"2","9","windows_ie","124","129","1","5gn-exFoMNTYjg5f5SqfNX","mm_10012236_2810451_10618521","300","250","2","1","0","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"4","13","windows_ie","80","85","1","DFpETJn8Penx1m54","mm_10941301_943789_11236963","728","90","0","1","0","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"4","17","windows_ie","216","222","1","1c354727be0180aa6892f10292f538f0","mm_34022157_3445226_11175100","336","280","FifthView","Na","0","7326","null","0"
"5","13","windows_chrome","80","81","2","kAdjTv1cQoq81m58uG","1231655498","300","250","2","0","5","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"5","0","windows_chrome","216","230","1","trqRTummPvas1m58uG","mm_10058411_2865562_9929053","300","250","2","1","0","911b2d84826786018761e8c0b0a3a60c","d29e59bf0f7f8243858b8183f14d4412","0"
"6","11","windows_chrome","344","346","1","trqRTvFoMZl7gspy","mm_11498379_1313069_9360995","300","250","2","1","0","00fccc64a1ee2809348509b7ac2a97a5","b2e35064f3549d447edbbdfb1f707c8c","0"
"2","23","windows_ie","216","222","1","trqRTuS8jZL7FmMs","mm_40468498_3493773_11415894","300","250","0","5","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"1","13","windows_ie","80","85","2","null","668894026","300","250","2","0","5","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"2","18","windows_chrome","201","204","2","DFpETuFygZl7gspy","3721625973","250","250","2","0","39","798b2d49952d77f1eace9f23c210d0b5","0f951a030abdaedd733ee8d114ce2944","0"
"4","16","windows_chrome","80","85","2","trqRTuFJBT27Fgc","4846192","300","250","2","0","5","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"0","8","windows_chrome","216","234","3","dd4270481b753dde29898e27c7c03920","Ent_F_Width1","1000","90","Na","Na","70","7336","null","0"
"4","0","windows_ie","80","85","2","null","2758084226","728","90","2","0","5","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"4","10","windows_ie","65","68","2","trqRTuMvjTN7X9KbuKz","1490193681","160","600","0","0","148","80a776343079ed94d424f4607b35fd39","aa4976c67db0f076c563a29f6697928b","0"
"1","13","windows_ie","80","85","1","5On-q5uvgN171m58uG","mm_10024662_3445902_11178359","336","280","2","1","0","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"1","10","windows_ie","164","167","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"4","16","windows_ie","40","40","2","trqRTuMvjTN7X9KbuKz","3195670606","728","90","0","0","59","b90c12ed2bd7950c6027bf9c6937c48a","361e128affece850342293213691a043","0"
"3","16","windows_chrome","3","6","2","trqRTuN-XIuc1mKYUV","4081718999","728","90","2","0","5","7184c9560e68e977187e67e45a4f3198","0f951a030abdaedd733ee8d114ce2944","0"
"3","0","windows_chrome","106","120","1","eA1XTupSMZq81YT9UDaWvpdh","mm_15191080_2147689_9068851","300","250","0","1","0","911b2d84826786018761e8c0b0a3a60c","d29e59bf0f7f8243858b8183f14d4412","0"
"0","17","windows_ie","40","42","1","trqRTvFRLpscFU","mm_10027070_2459574_9659312","160","600","2","1","0","cb7c76e7784031272e37af8e7e9b062c","bebefa5efe83beee17a3d245e7c5085b","0"
"4","17","windows_ie","216","219","3","3FF-e59aG5syJqKbuKz","Finance_F_Rectangle","300","250","0","0","50","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"4","17","windows_ie","374","376","3","kK1gq61NdoTy1m58uG","Lady_F_Rectangle","300","250","0","0","50","a499988a822facd86dd0e8e4ffef8532","bebefa5efe83beee17a3d245e7c5085b","0"
"1","20","mac_safari","2","2","4","7b96227419ce67b1179cd0b26094d642","9223372032560777054","960","90","FirstView","Na","0","10717","null","0"
"5","3","windows_chrome","276","276","4","97beb37c9d364fd4f39929e0e92b137a","9223372032561082150","300","250","FirstView","Na","0","10722","null","0"
"2","10","windows_ie","27","31","3","tK1jlK9rg5scFsf","ALLINONE_F_Width1","1000","90","0","0","70","0cd33fcb336655841d3e1441b915748d","c8758e8658b05bc3a88af7b37bdf0575","0"
"6","0","windows_ie","106","106","2","kKzYCK9aM98","1727699762","728","90","2","0","5","59f065a795a663140e36eec106464524","f4a09c06b67d0fcce088ee6e86ca052a","0"
"5","12","windows_ie","106","109","2","trqRTv1EXQuYgMKE5SqW","75173216","250","250","2","0","5","7097e4210dea4d69f07f0f5e4343529c","361e128affece850342293213691a043","0"
"4","19","windows_chrome","1","1","1","trqRTuxvBQ1mjM5SaFpYqxMzmw","mm_27762412_2408764_9264484","300","250","2","1","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"2","12","windows_ie","134","141","3","dd4270481b753dde29898e27c7c03920","Ent_F_Width1","1000","90","Na","Na","70","10734","null","0"
"3","16","windows_ie","216","222","1","20fc675468712705dbf5d3eda94126da","mm_10982364_973726_8930541","300","250","FourthView","Na","0","7323","null","0"
"1","15","windows_ie","216","221","2","215ee90878d107630652d5c8f7ab7c0a","2609818526","200","200","OtherView","Na","4","7319","null","0"
"6","20","windows_ie","106","118","2","trqRTvpogIqI1m58uG","3701348121","250","250","2","0","5","2abc9eaf57d17a96195af3f63c45dc72","bebefa5efe83beee17a3d245e7c5085b","0"
"0","15","windows_ie","3","8","2","trqRTJn8P9xYwgNhwMpEN0","3535213080","300","250","1","0","5","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"5","0","windows_chrome","216","222","2","4d69efb7d9e2f39e3518dde418703e01","2990150849","250","250","OtherView","Na","5","7321","null","0"
"4","7","windows_chrome","276","291","2","trqRTuLrjZb7FmMs","3219727545","300","250","2","0","5","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"0","2","windows_chrome","238","239","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"0","23","windows_chrome","27","36","1","trqRTuFwXZB7gspy5SqW","mm_31970140_3492354_11408789","300","250","0","1","0","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"6","17","windows_chrome","40","46","2","trqRTvdyQ9TYwdmourmyvFTRmT2","3129330313","300","250","2","0","5","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"0","23","windows_chrome","164","171","1","eA1XTupSMZq81YT9UDaWvpdh","mm_15191080_2147689_9068851","300","250","0","1","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"5","2","windows_ie","308","318","3","31xSTvprdN1RFt","Ent_F_Upright","300","250","0","0","50","00fccc64a1ee2809348509b7ac2a97a5","b2e35064f3549d447edbbdfb1f707c8c","0"
"6","0","windows_chrome","393","393","1","trqRTu1YP5scFsf","mm_10075660_3500949_11453278","950","90","0","1","0","cc9b344e950b4f8c2b96537174a343b7","d29e59bf0f7f8243858b8183f14d4412","0"
"2","5","windows_ie","276","286","2","null","1648796975","336","280","2","0","4","f65c8bdb41e9015970bac52baa813239","9be83422522025c09a44593ecd1af8ca","0"
